"nguageSkid","SongSkid","StanzaSequenceNbr","SentenceSequenceNbr","SentenceSkid"
"2","483","2","3","14488"
"2","483","2","4","14489"
"2","483","3","1","14483"
"2","483","3","2","14490"
"2","483","3","3","14491"
"2","483","3","4","14492"
"2","483","4","1","14493"
"2","483","4","2","14494"
"2","483","4","3","14495"
"2","483","4","4","14496"
"2","483","5","1","14497"
"2","483","5","2","14498"
"2","483","5","3","14499"
"2","483","5","4","14500"
"2","483","6","1","14501"
"2","483","6","2","14502"
"2","483","6","3","14503"
"2","483","6","4","14504"
"2","484","1","1","14523"
"2","484","1","2","14524"
"2","484","1","3","14525"
"2","484","1","4","14526"
"2","484","2","1","14530"
"2","484","2","2","14531"
"2","484","2","3","14532"
"2","484","2","4","14526"
"2","484","3","1","14533"
"2","484","3","2","14534"
"2","484","3","3","14535"
"2","484","3","4","14526"
"2","484","4","1","14536"
"2","484","4","2","14537"
"2","484","4","3","14538"
"2","484","4","4","14526"
"2","485","1","1","14554"
"2","485","1","2","14555"
"2","485","1","3","14556"
"2","485","1","4","14557"
"2","485","1","5","14558"
"2","485","2","1","14559"
"2","485","2","2","14560"
"2","485","2","3","14561"
"2","485","2","4","14562"
"2","485","2","5","14563"
"2","485","3","1","14564"
"2","485","3","2","14565"
"2","485","3","3","14566"
"2","485","3","4","14567"
"2","485","3","5","14568"
"2","486","1","1","14581"
"2","486","1","2","14582"
"2","486","1","3","14583"
"2","486","2","1","14587"
"2","486","2","2","14588"
"2","486","2","3","14589"
"2","486","3","1","14590"
"2","486","3","2","14591"
"2","486","3","3","14592"
"2","487","1","1","14593"
"2","487","1","2","14594"
"2","487","1","3","14595"
"2","487","1","4","14596"
"2","487","2","1","14597"
"2","487","2","2","14598"
"2","487","2","3","14599"
"2","487","2","4","14600"
"2","487","3","1","14601"
"2","487","3","2","14602"
"2","487","3","3","14603"
"2","487","3","4","14604"
"2","487","4","1","14605"
"2","487","4","2","14606"
"2","487","4","3","14607"
"2","487","4","4","14608"
"2","487","5","1","14609"
"2","487","5","2","14610"
"2","487","5","3","14611"
"2","487","5","4","14612"
"2","487","6","1","14613"
"2","487","6","2","14614"
"2","487","6","3","14615"
"2","487","6","4","14616"
"2","487","7","1","14617"
"2","487","7","2","14618"
"2","487","7","3","14619"
"2","487","7","4","14620"
"2","488","1","1","14621"
"2","488","1","2","14622"
"2","488","1","3","14623"
"2","488","1","4","14624"
"2","489","1","1","14625"
"2","489","1","2","14626"
"2","489","1","3","14627"
"2","489","1","4","14628"
"2","489","2","1","14625"
"2","489","2","2","14633"
"2","489","2","3","14634"
"2","489","2","4","14635"
"2","489","3","1","14625"
"2","489","3","2","14636"
"2","489","3","3","14637"
"2","489","3","4","14638"
"2","489","4","1","14625"
"2","489","4","2","14639"
"2","489","4","3","14640"
"2","489","4","4","14641"
"2","489","5","1","14625"
"2","489","5","2","14642"
"2","489","5","3","14643"
"2","489","5","4","14644"
"2","490","1","1","14660"
"2","490","1","2","14661"
"2","490","1","3","14662"
"2","490","1","4","14663"
"2","490","2","1","14666"
"2","490","2","2","14667"
"2","490","2","3","14668"
"2","490","2","4","14663"
"2","490","3","1","14669"
"2","490","3","2","14670"
"2","490","3","3","14671"
"2","490","3","4","14663"
"2","490","4","1","14672"
"2","490","4","2","14673"
"2","490","4","3","14674"
"2","490","4","4","14663"
"2","491","1","1","14685"
"2","491","1","2","14686"
"2","491","2","1","14689"
"2","491","2","2","14690"
"2","491","3","1","14691"
"2","491","3","2","14692"
"2","491","4","1","14693"
"2","491","4","2","14694"
"2","492","1","1","14710"
"2","492","1","2","14711"
"2","492","1","3","14712"
"2","492","1","4","14713"
"2","492","2","1","14714"
"2","492","2","2","14715"
"2","492","2","3","14716"
"2","492","2","4","14717"
"2","492","3","1","14718"
"2","492","3","2","14719"
"2","492","3","3","14720"
"2","492","3","4","14713"
"2","492","4","1","14721"
"2","492","4","2","14722"
"2","492","4","3","14723"
"2","492","4","4","14724"
"2","493","1","1","14735"
"2","493","1","2","14736"
"2","493","2","1","14739"
"2","493","2","2","14740"
"2","493","3","1","14741"
"2","493","3","2","14742"
"2","493","4","1","14743"
"2","493","4","2","14744"
"2","494","1","1","14769"
"2","494","1","2","14770"
"2","494","1","3","14771"
"2","494","1","4","14772"
"2","494","2","1","14777"
"2","494","2","2","14778"
"2","494","2","3","14779"
"2","494","2","4","14780"
"2","494","3","1","14781"
"2","494","3","2","14782"
"2","494","3","3","14783"
"2","494","3","4","14784"
"2","494","4","1","14785"
"2","494","4","2","14786"
"2","494","4","3","14787"
"2","494","4","4","14788"
"2","494","5","1","14789"
"2","494","5","2","14790"
"2","494","5","3","14791"
"2","494","5","4","14792"
"2","495","1","1","14812"
"2","495","1","2","14813"
"2","495","1","3","14814"
"2","495","1","4","14815"
"2","495","2","1","14816"
"2","495","2","2","14817"
"2","495","2","3","14818"
"2","495","2","4","14815"
"2","495","3","1","14819"
"2","495","3","2","14820"
"2","495","3","3","14821"
"2","495","3","4","14815"
"2","495","4","1","14822"
"2","495","4","2","14823"
"2","495","4","3","14824"
"2","495","4","4","14825"
"2","495","5","1","14826"
"2","495","5","2","14827"
"2","495","5","3","14828"
"2","495","5","4","14829"
"2","496","1","1","14830"
"2","496","1","2","14831"
"2","496","1","3","14832"
"2","496","1","4","14833"
"2","496","1","5","14834"
"2","496","2","1","14835"
"2","496","2","2","14836"
"2","496","2","3","14837"
"2","496","2","4","14838"
"2","496","2","5","14839"
"2","496","3","1","14840"
"2","496","3","2","14841"
"2","496","3","3","14842"
"2","496","3","4","14843"
"2","496","3","5","14844"
"2","496","4","1","14845"
"2","496","4","2","14846"
"2","496","4","3","14847"
"2","496","4","4","14848"
"2","496","4","5","14849"
"2","497","1","1","14850"
"2","497","1","2","14851"
"2","497","1","3","14852"
"2","497","1","4","14853"
"2","498","1","1","14872"
"2","498","1","2","14873"
"2","498","1","3","14874"
"2","498","1","4","14875"
"2","498","2","1","14878"
"2","498","2","2","14879"
"2","498","2","3","14880"
"2","498","2","4","14875"
"2","498","3","1","14881"
"2","498","3","2","14882"
"2","498","3","3","14883"
"2","498","3","4","14875"
"2","498","4","1","14884"
"2","498","4","2","14885"
"2","498","4","3","14886"
"2","498","4","4","14875"
"2","498","5","1","14887"
"2","498","5","2","14888"
"2","498","5","3","14889"
"2","498","5","4","14875"
"2","499","1","1","14916"
"2","499","1","2","14917"
"2","499","1","3","14918"
"2","499","1","4","14919"
"2","499","1","5","14920"
"2","499","1","6","14921"
"2","499","2","1","14927"
"2","499","2","2","14928"
"2","499","2","3","14929"
"2","499","2","4","14930"
"2","499","2","5","14931"
"2","499","2","6","14921"
"2","499","3","1","14932"
"2","499","3","2","14933"
"2","499","3","3","14934"
"2","499","3","4","14935"
"2","499","3","5","14936"
"2","499","3","6","14937"
"2","499","4","1","14938"
"2","499","4","2","14939"
"2","499","4","3","14940"
"2","499","4","4","14941"
"2","499","4","5","14942"
"2","499","4","6","14943"
"2","499","5","1","14944"
"2","499","5","2","14945"
"2","499","5","3","14946"
"2","499","5","4","14947"
"2","499","5","5","14948"
"2","499","5","6","14921"
"2","500","1","1","14963"
"2","500","1","2","14964"
"2","500","1","3","14965"
"2","500","2","1","14968"
"2","500","2","2","14969"
"2","500","2","3","14970"
"2","500","3","1","14971"
"2","500","3","2","14972"
"2","500","3","3","14973"
"2","500","4","1","14974"
"2","500","4","2","14975"
"2","500","4","3","14976"
"2","501","1","1","29325"
"2","501","1","2","29326"
"2","501","2","1","29329"
"2","501","2","2","29330"
"2","501","3","1","29331"
"2","501","3","2","29332"
"2","501","4","1","29333"
"2","501","4","2","29334"
"2","502","1","1","28305"
"2","502","1","2","28306"
"2","502","1","3","28307"
"2","502","1","4","28308"
"2","502","2","1","28312"
"2","502","2","2","28313"
"2","502","2","3","28314"
"2","502","2","4","28315"
"2","502","3","1","28316"
"2","502","3","2","28317"
"2","502","3","3","28318"
"2","502","3","4","28319"
"2","502","4","1","28320"
"2","502","4","2","28321"
"2","502","4","3","28322"
"2","502","4","4","28319"
"2","503","1","1","15051"
"2","503","1","2","15052"
"2","503","1","3","15053"
"2","503","1","4","15054"
"2","503","1","5","15055"
"2","503","1","6","15056"
"2","503","2","1","15057"
"2","503","2","2","15058"
"2","503","2","3","15059"
"2","503","2","4","15060"
"2","503","2","5","15061"
"2","503","2","6","15062"
"2","503","3","1","15063"
"2","503","3","2","15064"
"2","503","3","3","15065"
"2","503","3","4","15066"
"2","503","3","5","15067"
"2","503","3","6","15068"
"2","504","1","1","15084"
"2","504","1","2","15085"
"2","504","1","3","15086"
"2","504","1","4","15087"
"2","504","2","1","15092"
"2","504","2","2","15093"
"2","504","2","3","15094"
"2","504","2","4","15087"
"2","504","3","1","15095"
"2","504","3","2","15096"
"2","504","3","3","15097"
"2","504","3","4","15087"
"2","505","1","1","15113"
"2","505","1","2","15114"
"2","505","1","3","15115"
"2","505","1","4","15116"
"2","505","2","1","15120"
"2","505","2","2","15121"
"2","505","2","3","15122"
"2","505","2","4","15123"
"2","505","3","1","15124"
"2","505","3","2","15125"
"2","505","3","3","15126"
"2","505","3","4","15127"
"2","506","1","1","15128"
"2","506","1","2","15129"
"2","506","1","3","15130"
"2","506","1","4","15131"
"2","506","2","1","15132"
"2","506","2","2","15133"
"2","506","2","3","15134"
"2","506","2","4","15135"
"2","506","3","1","15136"
"2","506","3","2","15137"
"2","506","3","3","15138"
"2","506","3","4","15139"
"2","506","4","1","15140"
"2","506","4","2","15141"
"2","506","4","3","15142"
"2","506","4","4","15143"
"2","507","1","1","15162"
"2","507","1","2","15163"
"2","507","1","3","15164"
"2","507","1","4","15165"
"2","507","2","1","15168"
"2","507","2","2","15169"
"2","507","2","3","15170"
"2","507","2","4","15171"
"2","507","3","1","15172"
"2","507","3","2","15173"
"2","507","3","3","15174"
"2","507","3","4","15175"
"2","507","4","1","15176"
"2","507","4","2","15177"
"2","507","4","3","15178"
"2","507","4","4","15179"
"2","508","1","1","15204"
"2","508","1","2","15205"
"2","508","1","3","15206"
"2","508","1","4","15207"
"2","508","2","1","15208"
"2","508","2","2","15209"
"2","508","2","3","15210"
"2","508","2","4","15211"
"2","508","3","1","15212"
"2","508","3","2","15213"
"2","508","3","3","15214"
"2","508","3","4","15215"
"2","508","4","1","15216"
"2","508","4","2","15217"
"2","508","4","3","15218"
"2","508","4","4","15219"
"2","508","5","1","15220"
"2","508","5","2","15221"
"2","508","5","3","15222"
"2","508","5","4","15223"
"2","508","6","1","15224"
"2","508","6","2","15225"
"2","508","6","3","15226"
"2","508","6","4","15227"
"2","509","1","1","28268"
"2","509","1","2","28269"
"2","509","1","3","28270"
"2","509","1","4","28271"
"2","509","2","1","28276"
"2","509","2","2","28277"
"2","509","2","3","28278"
"2","509","2","4","28279"
"2","509","3","1","28280"
"2","509","3","2","28281"
"2","509","3","3","28282"
"2","509","3","4","28283"
"2","509","4","1","28268"
"2","509","4","2","28284"
"2","509","4","3","28285"
"2","509","4","4","28271"
"2","510","1","1","15277"
"2","510","1","2","15278"
"2","510","1","3","15279"
"2","510","1","4","15280"
"2","510","2","1","15283"
"2","510","2","2","15284"
"2","510","2","3","15285"
"2","510","2","4","15286"
"2","510","3","1","15287"
"2","510","3","2","15288"
"2","510","3","3","15289"
"2","510","3","4","15290"
"2","510","4","1","15291"
"2","510","4","2","15292"
"2","510","4","3","15293"
"2","510","4","4","15294"
"2","511","1","1","15312"
"2","511","1","2","15313"
"2","511","1","3","15314"
"2","511","1","4","15315"
"2","511","2","1","15319"
"2","511","2","2","15320"
"2","511","2","3","15321"
"2","511","2","4","15322"
"2","511","3","1","15323"
"2","511","3","2","15324"
"2","511","3","3","15325"
"2","511","3","4","15326"
"2","511","4","1","15327"
"2","511","4","2","15328"
"2","511","4","3","15329"
"2","511","4","4","15330"
"2","512","1","1","27871"
"2","512","1","2","27872"
"2","512","1","3","27873"
"2","512","1","4","27874"
"2","512","2","1","27875"
"2","512","2","2","27876"
"2","512","2","3","27877"
"2","512","2","4","27878"
"2","512","3","1","27879"
"2","512","3","2","27880"
"2","512","3","3","27881"
"2","512","3","4","27882"
"2","512","4","1","27883"
"2","512","4","2","27884"
"2","512","4","3","27885"
"2","512","4","4","27886"
"2","513","1","1","15367"
"2","513","1","2","15368"
"2","513","1","3","15369"
"2","513","1","4","15370"
"2","513","2","1","15371"
"2","513","2","2","15372"
"2","513","2","3","15373"
"2","513","2","4","15374"
"2","513","3","1","15375"
"2","513","3","2","15376"
"2","513","3","3","15377"
"2","513","3","4","15378"
"2","514","1","1","21033"
"2","514","1","2","21034"
"2","514","1","3","21035"
"2","514","1","4","21036"
"2","514","2","1","21033"
"2","514","2","2","21037"
"2","514","2","3","21038"
"2","514","2","4","21039"
"2","514","3","1","21033"
"2","514","3","2","21040"
"2","514","3","3","21041"
"2","514","3","4","21042"
"2","514","4","1","21043"
"2","514","4","2","21044"
"2","514","4","3","21045"
"2","514","4","4","21046"
"2","515","1","1","15417"
"2","515","1","2","15418"
"2","515","1","3","15419"
"2","515","1","4","15420"
"2","515","1","5","15421"
"2","515","1","6","15422"
"2","515","1","7","15423"
"2","515","1","8","15424"
"2","515","2","1","15417"
"2","515","2","2","15425"
"2","515","2","3","15426"
"2","515","2","4","15427"
"2","515","2","5","15428"
"2","515","2","6","15429"
"2","515","2","7","15430"
"2","515","2","8","15431"
"2","515","3","1","15417"
"2","515","3","2","15432"
"2","515","3","3","15433"
"2","515","3","4","15434"
"2","515","3","5","15435"
"2","515","3","6","15436"
"2","515","3","7","15437"
"2","515","3","8","15438"
"2","516","1","1","24819"
"2","516","1","2","24820"
"2","516","1","3","24821"
"2","516","1","4","24822"
"2","516","2","1","24826"
"2","516","2","2","24820"
"2","516","2","3","24827"
"2","516","2","4","24822"
"2","516","3","1","24828"
"2","516","3","2","24820"
"2","516","3","3","24829"
"2","516","3","4","24822"
"2","516","4","1","24830"
"2","516","4","2","24820"
"2","516","4","3","24831"
"2","516","4","4","24822"
"2","517","1","1","21097"
"2","517","1","2","21098"
"2","517","1","3","21099"
"2","517","1","4","21100"
"2","517","2","1","21104"
"2","517","2","2","21105"
"2","517","2","3","21106"
"2","517","2","4","21107"
"2","517","3","1","21108"
"2","517","3","2","21109"
"2","517","3","3","21110"
"2","517","3","4","21111"
"2","517","4","1","21112"
"2","517","4","2","21113"
"2","517","4","3","21114"
"2","517","4","4","21115"
"2","517","5","1","21116"
"2","517","5","2","21117"
"2","517","5","3","21118"
"2","517","5","4","21119"
"2","518","1","1","15487"
"2","518","1","2","15488"
"2","518","1","3","15489"
"2","518","1","4","15490"
"2","518","1","5","15491"
"2","518","1","6","15492"
"2","518","1","7","15493"
"2","518","2","1","15494"
"2","518","2","2","15495"
"2","518","2","3","15496"
"2","518","2","4","15497"
"2","518","2","5","15498"
"2","518","2","6","15499"
"2","518","2","7","15500"
"2","518","3","1","15501"
"2","518","3","2","15502"
"2","518","3","3","15503"
"2","518","3","4","15504"
"2","518","3","5","15505"
"2","518","3","6","15506"
"2","518","3","7","15507"
"2","519","1","1","21135"
"2","519","1","2","21136"
"2","519","1","3","21137"
"2","519","1","4","21138"
"2","519","2","1","21143"
"2","519","2","2","21144"
"2","519","2","3","21145"
"2","519","2","4","21146"
"2","519","3","1","21147"
"2","519","3","2","21148"
"2","519","3","3","21149"
"2","519","3","4","21150"
"2","519","4","1","21151"
"2","519","4","2","21152"
"2","519","4","3","21153"
"2","519","4","4","21142"
"2","520","1","1","21174"
"2","520","1","2","21175"
"2","520","1","3","21176"
"2","520","1","4","21177"
"2","520","2","1","21178"
"2","520","2","2","21179"
"2","520","2","3","21180"
"2","520","2","4","21181"
"2","520","3","1","21182"
"2","520","3","2","21183"
"2","520","3","3","21184"
"2","520","3","4","21185"
"2","520","4","1","21186"
"2","520","4","2","21187"
"2","520","4","3","21188"
"2","520","4","4","21189"
"2","520","5","1","21190"
"2","520","5","2","21191"
"2","520","5","3","21192"
"2","520","5","4","21193"
"2","521","1","1","15571"
"2","521","1","2","15572"
"2","521","1","3","15573"
"2","521","1","4","15572"
"2","521","2","1","15574"
"2","521","2","2","15575"
"2","521","2","3","15576"
"2","521","2","4","15575"
"2","521","3","1","15577"
"2","521","3","2","15578"
"2","521","3","3","15576"
"2","521","3","4","15578"
"2","522","1","1","15582"
"2","522","1","2","15583"
"2","522","1","3","15582"
"2","522","1","4","15583"
"2","522","1","5","15584"
"2","523","1","1","15599"
"2","523","1","2","15600"
"2","523","1","3","15601"
"2","523","1","4","15602"
"2","523","2","1","15605"
"2","523","2","2","15606"
"2","523","2","3","15607"
"2","523","2","4","15608"
"2","523","3","1","15609"
"2","523","3","2","15610"
"2","523","3","3","15611"
"2","523","3","4","15612"
"2","524","1","1","21198"
"2","524","1","2","21199"
"2","524","1","3","21200"
"2","524","1","4","21201"
"2","525","1","1","15645"
"2","525","1","2","15646"
"2","525","1","3","15647"
"2","525","1","4","15648"
"2","525","2","1","15649"
"2","525","2","2","15650"
"2","525","2","3","15651"
"2","525","2","4","15652"
"2","525","3","1","15653"
"2","525","3","2","15654"
"2","525","3","3","15655"
"2","525","3","4","15656"
"2","525","4","1","15657"
"2","525","4","2","15658"
"2","525","4","3","15659"
"2","525","4","4","15660"
"2","525","5","1","15661"
"2","525","5","2","15662"
"2","525","5","3","15663"
"2","525","5","4","15664"
"2","525","6","1","15665"
"2","525","6","2","15666"
"2","525","6","3","15667"
"2","525","6","4","15668"
"2","526","1","1","15684"
"2","526","1","2","15685"
"2","526","1","3","15686"
"2","526","1","4","15687"
"2","526","2","1","15692"
"2","526","2","2","15693"
"2","526","2","3","15694"
"2","526","2","4","15695"
"2","526","3","1","15696"
"2","526","3","2","15697"
"2","526","3","3","15698"
"2","526","3","4","15699"
"2","527","1","1","24838"
"2","527","1","2","24839"
"2","527","2","1","24842"
"2","527","2","2","24843"
"2","528","1","1","21218"
"2","528","1","2","21219"
"2","528","1","3","21220"
"2","528","1","4","21221"
"2","529","1","1","15734"
"2","529","1","2","15735"
"2","529","1","3","15736"
"2","529","1","4","15737"
"2","529","2","1","15742"
"2","529","2","2","15743"
"2","529","2","3","15744"
"2","529","2","4","15745"
"2","529","3","1","15746"
"2","529","3","2","15747"
"2","529","3","3","15748"
"2","529","3","4","15749"
"2","529","4","1","15750"
"2","529","4","2","15751"
"2","529","4","3","15752"
"2","529","4","4","15753"
"2","530","1","1","15766"
"2","530","1","2","15767"
"2","530","2","1","15770"
"2","530","2","2","15771"
"2","530","3","1","15772"
"2","530","3","2","15773"
"2","530","4","1","15774"
"2","530","4","2","15775"
"2","530","5","1","15776"
"2","530","5","2","15777"
"2","531","1","1","15782"
"2","531","1","2","15783"
"2","531","1","3","15784"
"2","531","1","4","15785"
"2","532","1","1","24490"
"2","532","1","2","24491"
"2","532","2","1","24493"
"2","532","2","2","24494"
"2","532","3","1","24495"
"2","532","3","2","24496"
"2","532","4","1","24497"
"2","532","4","2","24498"
"2","532","5","1","24499"
"2","532","5","2","24500"
"2","533","1","1","21265"
"2","533","1","2","21266"
"2","533","1","3","21267"
"2","533","1","4","21268"
"2","533","2","1","21265"
"2","533","2","2","21269"
"2","533","2","3","21270"
"2","533","2","4","21268"
"2","533","3","1","21271"
"2","533","3","2","21272"
"2","533","3","3","21273"
"2","533","3","4","21268"
"2","533","4","1","21265"
"2","533","4","2","21274"
"2","533","4","3","21275"
"2","533","4","4","21268"
"2","533","5","1","21265"
"2","533","5","2","21276"
"2","533","5","3","21277"
"2","533","5","4","21268"
"2","533","6","1","21265"
"2","533","6","2","21278"
"2","533","6","3","21279"
"2","533","6","4","21268"
"2","533","7","1","21265"
"2","533","7","2","21280"
"2","533","7","3","21281"
"2","533","7","4","21268"
"2","533","8","1","21265"
"2","533","8","2","21282"
"2","533","8","3","21283"
"2","533","8","4","21268"
"2","534","1","1","15848"
"2","534","1","2","15849"
"2","534","2","1","15852"
"2","534","2","2","15853"
"2","534","3","1","15854"
"2","534","3","2","15855"
"2","534","4","1","15856"
"2","534","4","2","15857"
"2","534","5","1","15858"
"2","534","5","2","15859"
"2","535","1","1","21303"
"2","535","1","2","21304"
"2","535","1","3","21305"
"2","535","1","4","21306"
"2","535","2","1","21307"
"2","535","2","2","21308"
"2","535","2","3","21309"
"2","535","2","4","21310"
"2","535","3","1","21311"
"2","535","3","2","21312"
"2","535","3","3","21313"
"2","535","3","4","21314"
"2","535","4","1","21315"
"2","535","4","2","21316"
"2","535","4","3","21317"
"2","535","4","4","21318"
"2","535","5","1","21303"
"2","535","5","2","21319"
"2","535","5","3","21320"
"2","535","5","4","21321"
"2","536","1","1","21326"
"2","536","1","2","21327"
"2","536","1","3","21328"
"2","536","1","4","21329"
"2","537","1","1","21346"
"2","537","1","2","21347"
"2","537","1","3","21348"
"2","537","1","4","21349"
"2","537","2","1","21354"
"2","537","2","2","21355"
"2","537","2","3","21356"
"2","537","2","4","21357"
"2","537","3","1","21358"
"2","537","3","2","21359"
"2","537","3","3","21360"
"2","537","3","4","21361"
"2","538","1","1","24852"
"2","538","1","2","24853"
"2","538","2","1","24856"
"2","538","2","2","24857"
"2","538","3","1","24858"
"2","538","3","2","24859"
"2","539","1","1","15912"
"2","539","1","2","15913"
"2","539","2","1","15914"
"2","539","2","2","15915"
"2","539","3","1","15916"
"2","539","3","2","15917"
"2","539","4","1","15918"
"2","539","4","2","15919"
"2","540","1","1","24513"
"2","540","1","2","24514"
"2","540","1","3","24515"
"2","540","1","4","24516"
"2","540","2","1","24519"
"2","540","2","2","24520"
"2","540","2","3","24521"
"2","540","2","4","24516"
"2","540","3","1","24522"
"2","540","3","2","24523"
"2","540","3","3","24524"
"2","540","3","4","24516"
"2","541","1","1","25831"
"2","541","1","2","25832"
"2","541","1","3","25833"
"2","541","1","4","25834"
"2","541","2","1","25839"
"2","541","2","2","25840"
"2","541","2","3","25841"
"2","541","2","4","25842"
"2","541","3","1","25843"
"2","541","3","2","25844"
"2","541","3","3","25845"
"2","541","3","4","25846"
"2","542","1","1","15972"
"2","542","1","2","15973"
"2","542","1","3","15974"
"2","542","1","4","15975"
"2","542","2","1","15976"
"2","542","2","2","15977"
"2","542","2","3","15978"
"2","542","2","4","15979"
"2","542","3","1","15980"
"2","542","3","2","15981"
"2","542","3","3","15982"
"2","542","3","4","15983"
"2","542","4","1","15984"
"2","542","4","2","15985"
"2","542","4","3","15986"
"2","542","4","4","15987"
"2","542","5","1","15988"
"2","542","5","2","15989"
"2","542","5","3","15990"
"2","542","5","4","15991"
"2","543","1","1","21406"
"2","543","1","2","21407"
"2","543","1","3","21408"
"2","543","1","4","21409"
"2","544","1","1","16022"
"2","544","1","2","16023"
"2","544","1","3","16024"
"2","544","1","4","16025"
"2","544","1","5","16026"
"2","544","1","6","16027"
"2","544","1","7","16028"
"2","544","1","8","16029"
"2","544","2","1","16030"
"2","544","2","2","16031"
"2","544","2","3","16032"
"2","544","2","4","16033"
"2","544","2","5","16034"
"2","544","2","6","16035"
"2","544","2","7","16036"
"2","544","2","8","16037"
"2","544","3","1","16038"
"2","544","3","2","16039"
"2","544","3","3","16040"
"2","544","3","4","16041"
"2","544","3","5","16042"
"2","544","3","6","16043"
"2","544","3","7","16044"
"2","544","3","8","16045"
"2","544","4","1","16046"
"2","544","4","2","16047"
"2","544","4","3","16048"
"2","544","4","4","16049"
"2","544","4","5","16050"
"2","544","4","6","16023"
"2","544","4","7","16024"
"2","544","4","8","16025"
"2","545","1","1","16051"
"2","545","1","2","16052"
"2","545","1","3","16053"
"2","545","2","1","16054"
"2","545","2","2","16055"
"2","545","2","3","16056"
"2","545","3","1","16057"
"2","545","3","2","16058"
"2","545","3","3","16059"
"2","545","4","1","16060"
"2","545","4","2","16061"
"2","545","4","3","16062"
"2","545","5","1","16063"
"2","545","5","2","16064"
"2","545","5","3","16065"
"2","545","6","1","16066"
"2","545","6","2","16067"
"2","545","6","3","16068"
"2","545","7","1","16069"
"2","545","7","2","16070"
"2","545","7","3","16053"
"2","546","1","1","16075"
"2","546","1","2","16076"
"2","546","1","3","16077"
"2","546","1","4","16078"
"2","547","1","1","16094"
"2","547","1","2","16095"
"2","547","1","3","16096"
"2","547","1","4","16097"
"2","547","2","1","16098"
"2","547","2","2","16099"
"2","547","2","3","16100"
"2","547","2","4","16101"
"2","547","3","1","16102"
"2","547","3","2","16103"
"2","547","3","3","16104"
"2","547","3","4","16105"
"2","547","4","1","16106"
"2","547","4","2","16107"
"2","547","4","3","16108"
"2","547","4","4","16109"
"2","547","5","1","16110"
"2","547","5","2","16111"
"2","547","5","3","16096"
"2","547","5","4","16097"
"2","548","1","1","16124"
"2","548","1","2","16125"
"2","548","1","3","16126"
"2","548","1","4","16127"
"2","548","2","1","16128"
"2","548","2","2","16129"
"2","548","2","3","16130"
"2","548","2","4","16131"
"2","548","3","1","16132"
"2","548","3","2","16133"
"2","548","3","3","16134"
"2","548","3","4","16135"
"2","549","1","1","16155"
"2","549","1","2","16156"
"2","549","1","3","16157"
"2","549","1","4","16158"
"2","549","1","5","16159"
"2","549","2","1","16160"
"2","549","2","2","16161"
"2","549","2","3","16162"
"2","549","2","4","16163"
"2","549","2","5","16164"
"2","549","3","1","16165"
"2","549","3","2","16166"
"2","549","3","3","16167"
"2","549","3","4","16168"
"2","549","3","5","16169"
"2","549","4","1","16170"
"2","549","4","2","16171"
"2","549","4","3","16172"
"2","549","4","4","16173"
"2","549","4","5","16174"
"2","550","1","1","21422"
"2","550","1","2","21423"
"2","550","1","3","21424"
"2","550","2","1","21425"
"2","550","2","2","21426"
"2","550","2","3","21427"
"2","550","3","1","21428"
"2","550","3","2","21429"
"2","550","3","3","21430"
"2","550","4","1","21431"
"2","550","4","2","21432"
"2","550","4","3","21433"
"2","551","1","1","21458"
"2","551","1","2","21459"
"2","551","1","3","21460"
"2","551","1","4","21461"
"2","551","2","1","21462"
"2","551","2","2","21463"
"2","551","2","3","21464"
"2","551","2","4","21465"
"2","551","3","1","21466"
"2","551","3","2","21467"
"2","551","3","3","21468"
"2","551","3","4","21469"
"2","551","4","1","21470"
"2","551","4","2","21471"
"2","551","4","3","21472"
"2","551","4","4","21473"
"2","551","5","1","21474"
"2","551","5","2","21475"
"2","551","5","3","21476"
"2","551","5","4","21477"
"2","551","6","1","21478"
"2","551","6","2","21479"
"2","551","6","3","21480"
"2","551","6","4","21481"
"2","552","1","1","21502"
"2","552","1","2","21503"
"2","552","1","3","21504"
"2","552","1","4","21505"
"2","552","2","1","21506"
"2","552","2","2","21507"
"2","552","2","3","21508"
"2","552","2","4","21509"
"2","552","3","1","21510"
"2","552","3","2","21511"
"2","552","3","3","21512"
"2","552","3","4","21513"
"2","552","4","1","21514"
"2","552","4","2","21515"
"2","552","4","3","21516"
"2","552","4","4","21517"
"2","552","5","1","21518"
"2","552","5","2","21519"
"2","552","5","3","21520"
"2","552","5","4","21521"
"2","552","6","1","11"
"2","552","6","2","51"
"2","552","6","3","13"
"2","552","6","4","21522"
"2","553","1","1","21538"
"2","553","1","2","21539"
"2","553","1","3","21540"
"2","553","2","1","21544"
"2","553","2","2","21545"
"2","553","2","3","21546"
"2","553","3","1","21547"
"2","553","3","2","21548"
"2","553","3","3","21549"
"2","553","4","1","21550"
"2","553","4","2","21551"
"2","553","4","3","21552"
"2","554","1","1","21577"
"2","554","1","2","21578"
"2","554","1","3","21579"
"2","554","1","4","21580"
"2","554","2","1","21581"
"2","554","2","2","21582"
"2","554","2","3","21583"
"2","554","2","4","21584"
"2","554","3","1","21585"
"2","554","3","2","21586"
"2","554","3","3","21587"
"2","554","3","4","21588"
"2","554","4","1","21589"
"2","554","4","2","21590"
"2","554","4","3","21591"
"2","554","4","4","21592"
"2","554","5","1","21593"
"2","554","5","2","21594"
"2","554","5","3","21595"
"2","554","5","4","21596"
